Código EAN / UPC,Nombre,Variante,Tags de Producteca,Id Publicación MercadoLibre,Notas
7790033281134,La Roche Posay Anthelios Fps50 Fluido U-ligero 50ml + Regalo,,La Roche-Posay,MLA1388311513,"ANTHELIOS FPS 50+ ULTRA FLUIDO + Agua Micelar Ultra de regalo

ANTHELIOS ULTRA FLUIDO FPS 50+ SIN PERFUME es la más alta protección UVA lograda en un producto Anthelios. Es una protección de amplio espectro contra rayos UVA y UVB que ayuda a prevenir daños provocados por rayos infrarrojos y polución.

Ultra resistente al agua, sudor y arena. No pica en los ojos. Invisible, textura ultra ligera.

PROPIEDADES

Un protector solar de rostro para pieles sensibles o alérgicas al sol. Apto para todo tipo de piel.
Puede aplicarse alrededor de los ojos. Hipoalergénico.

Ultra amplio espectro y protección contra rayos UVA, UVB, Infrarrojos y polución.

Invisible, Ultra resistente al agua, sudor y arena.

Testeado bajo control dermatológico en pieles sensibles y reactivas.
Testeado bajo control oftalmológico en ojos y párpados sensibles.
Testado en usuarios de lentes de contacto.


EFICACIA DEL PRODUCTO
Por más de 30 años, Anthelios fue pionero en términos de innovaciones: filtros UVA, protección de amplio espectro, texturas y tecnologías. Anthelios Ultra Fluído alcanza la mayor protección UVA en la historia de Anthelios.

Eficacia clínicamente comprobada en pieles sensibles e intolerantes. Su eficacia ha sido demostrada con 31 estudios clínicos realizados in vivo por dermatólogos expertos en foto-dermatología.

Al aplicarlo:
No deja marcas blancas 98%
No deja la piel grasa 81%
Se siente ligero sobre la piel 88%

TEXTURA Y APLICACIÓN
Textura fluida
Acabado invisible
No pegajoso, no graso.

Re-aplicá de manera frecuente y generosa para mantener la protección.
Aplicá el protector solar antes de la exposición. Re-aplicá frecuentemente y generosamente para mantener la protección, especialmente luego de la transpiración o el uso de una toalla. Uso externo.

La sobre-exposición al sol es peligrosa. Incluso utilizando un protector solar ya que ninguno provee 100% de protección."
7790033281172,La Roche Posay Anthelios Fps50 Toque Seco 50ml + Regalo,,La Roche-Posay,MLA820587419,"ANTHELIOS XL FPS 50+ GEL-CREMA TOQUE SECO ANTIBRILLO 50ml + Effaclar Gel 50ml de Regalo!
 
 ANTHELIOS XL FPS 50+ GEL-CREMA TOQUE SECO 
 Rostro. Piel mixta a grasa. Muy alta protección UVA/UVB. (PPD 31)
 
 - Piel sensible
 - Hipoalergénico, sin parabenos y sin fragancia
 - Hipoalergénico, sin fragancia, sin alcohol. No comedogénico
 
 SIN FRAGANCIA
 Sin parabenos. No comedogénico. Resistente al agua.
 
 NUEVA TECNOLOGÍA ANTIBRILLO AIRLICIUM: Molécula desarrollada por la NASA que es capaz de absorber 150 veces de su peso en sebo.
 
 - Alta protección UVA/UVB, fotoestable.
 - Óptima protección FPS 50+ reforzada contra los UVA (más estricta que la recomendación Europea) gracias al sistema filtrante Mexoplex® combinado con el Agua Termal de La Roche-Posay, calmante y antioxidante.
 - Textura toque seco, ultramatificante y ultraseca.
 - Absorción instantánea. Sin brillo.
 - Resistente al agua.
 - No deja marcas blancas.
 - Sensación de piel limpia.
 - Testeado bajo control dermatológico.
 Piel sensible e intolerante, comúnmente conocida como piel con alergia solar.
 Intensidad solar extrema.
 Prevención de manchas solares (embarazo, fotosensibilización)
 
 EFICACIA DEL PRODUCTO
 Previene las manchas e intolerancias solares, comúnmente llamadas alergias solares. Protege del envejecimiento cutáneo prematuro y del daño celular a largo plazo.
 
 TEXTURA Y APLICACIÓN
 Aplicar el producto antes de la exposición solar. Reaplicar frecuente y generosamente para mantener la protección, especialmente luego de nadar, transpirar o secar la piel. Uso externo.
 
 
 EFFACLAR GEL 50ml
 Gel mousse purificante.
 
 TIPO DE PIEL:
 Pieles sensibles y grasas con imperfecciones y/o acné
 
 ZONA DE APLICACIÓN:
 Rostro
 
 Composicion:
 Purifica suavemente la piel gracias a los agentes limpiadores seleccionados que respetan la piel sensible. Elimina las impurezas y el exceso de sebo y a la vez deja la piel limpia y fresca.
 Con Agua Termal de La Roche-Posay calmante y antirritante:
 - pH 5.5
 - Sin jabón
 - Sin alcohol
 - Sin colorantes
 - Sin parabenos
 
 BENEFICIOS:
 Pieles sensibles y grasas con imperfecciones y/o acné."
7790033281189,La Roche Posay Anthelios Fps50 Toque Seco Color 50ml +Regalo,,La Roche-Posay,MLA820587415,"ANTHELIOS XL FPS 50+ GEL CREMA TOQUE SECO COLORANTIBRILLO + Effaclar Gel de 50ml Regalo!
 
 ANTHELIOS XL FPS 50+ GEL-CREMA TOQUE SECO COLOR
 
 - Piel sensible
 - Hipoalergénico, sin parabenos y sin fragancia
 - Hipoalergénico, sin fragancia, sin alcohol. No comedogénico
 
 CON FRAGANCIA
 Sin Parabenos. Muy resistente al agua. No comedogénico.
 
 NUEVA TECNOLOGÍA ANTIBRILLO AIRLICIUM: Molécula desarrollada por la NASA que es capaz de absorber 150 veces de su peso en sebo.
 
 - Alta protección UVA/UVB, fotoestable.
 - Óptima protección FPS 50+ reforzada contra los UVA (más estricta que la recomendación Europea) gracias al sistema filtrante Mexoplex® combinado con el Agua Termal de La Roche-Posay, calmante y antioxidante.
 - Textura toque seco, ultramatificante y ultraseca.
 - Absorción instantánea. Sin brillo.
 - Resistente al agua.
 - No deja marcas blancas.
 - Sensación de piel limpia.
 - Testeado bajo control dermatológico.
 Piel sensible e intolerante, comúnmente conocida como piel con alergia solar.
 Intensidad solar extrema.
 Prevención de manchas solares (embarazo, fotosensibilización)
 
 EFICACIA DEL PRODUCTO
 Previene las manchas e intolerancias solares, comúnmente llamadas alergias solares. Protege del envejecimiento prematuro de la piel y del daño celular a largo plazo.
 
 TEXTURA Y APLICACIÓN
 Aplicar el producto antes de la exposición solar. Reaplicar frecuente y generosamente para mantener la protección, especialmente luego de nadar, transpirar o secar la piel. Uso externo.
 
 
 EFFACLAR GEL 50ml
 Gel mousse purificante.
 
 TIPO DE PIEL:
 Pieles sensibles y grasas con imperfecciones y/o acné
 
 ZONA DE APLICACIÓN:
 Rostro
 
 Composicion:
 Purifica suavemente la piel gracias a los agentes limpiadores seleccionados que respetan la piel sensible. Elimina las impurezas y el exceso de sebo y a la vez deja la piel limpia y fresca.
 Con Agua Termal de La Roche-Posay calmante y antirritante:
 - pH 5.5
 - Sin jabón
 - Sin alcohol
 - Sin colorantes
 - Sin parabenos
 
 BENEFICIOS:
 Pieles sensibles y grasas con imperfecciones y/o acné."
3337875549530,La Roche Posay Anthelios Fps50+ Bruma Invisible Rostro 75ml,,La Roche-Posay,MLA1388288835,"ANTHELIOS FPS 50+ BRUMA DE ROSTRO ULTRALIGERA
 
 Muy alta protección para rostro (PPD 50).Con Agua Termal de La Roche-Posay.
 Con perfume. Sin parabenos. Muy resistente al agua. Testeada bajo control dermatológico y oftalmológico.
 
 Propiedades
 Pieles sensibles o sujetas a intolerancias solares, comúnmente denominadas alergias solares. Exposición solar extrema rostro y cuerpo.
 
 Bruma fresca de rápida absorción.
 Acabado seco e invisible.
 Un cuidado solar con una fragancia agradable y ligera para el máximo confort
 
 Beneficio
 Bruma refrescante. Rápida absorción. Acabado seco e invisible. Hipoalergénico.Testada bajo control dermatológico.
 
 ¿Como se aplica?
 La sobre exposición al sol es peligrosa. No permanecer demasiado tiempo al sol; incluso mientras se utiliza un producto de protección solar, ya que no proporciona una defensa del 100%. Aplicar el producto de protección solar justo antes de la exposición. Volver a aplicar generosa y frecuentemente, especialmente después de sudar o secarse con una toalla. Para uso externo."
30157439,La Roche Posay Anthelios Fps50+ Dermopediátrico Pocket 30ml,,La Roche-Posay,MLA780808032,"NFORMACIÓN DEL PRODUCTO
 Rostro y cuerpo. Piel sensible del niño. Muy alta protección UVA/UVB (PPD 31).
 Sin fragancia. Sin parabenos. Multirresistente (agua, arena, transpiración).
 Pieles frágiles y claras de los niños. Intolerancia al sol.
 Exposición extrema al sol.
 Protección UVA/UVB muy alta. Protección amplia, fotoestable gracias al Mexoryl® SX y XL. El extracto de Senna Alata se añade a la acción de los filtros contra el daño celular a largo plazo.
 
 - Fluido, fácil de aplicar.
 - Rápida absorción.
 - Textura muy resistente al agua, arena y transpiración.
 La frágil piel de los niños se protege de las quemaduras solares y de la radiación UV relacionada con el daño celular.
 
 Protección contra la radiación UVA/UVB amplia, fotoestable
 Ultra protección UVA
 Ideal para las pieles sensibles de los chicos
 
 MODO DE USO
 Aplicar 30 minutos antes de la exposición solar. Repetir cada 2 horas y después de cada baño. Uso externo. Los niños menores de 3 años no deben ser expuestos directamente al sol.
 
 PRESENTACIONES
 Envases de 30 ml"
3337875591515,La Roche Posay Anthelios Fps50+ Intolerancia Solar 50ml,,La Roche-Posay,MLA1388363619,"LA ROCHE POSAY ANTHELIOS SUN INTOLERANCE
 
 Piel con tendencia a intolerancias solares, comúnmente conocidas como alergias solares.
 
 Crema con neurosensina
 Prevención diaria de las reacciones de la piel relacionadas con el sol.
 Ayuda a calmar el inconfort y las rojeces inducidas por los UV.
 
 Modo de uso: aplicar diariamente o directamente antes de la exposición al sol.
 
 Presentación: Envase de 50ml."
30159983,La Roche Posay Anthelios Fps50+ Pocket Bolsillo Piel Sensible,,La Roche-Posay,MLA780808025,"La Roche-Posay Anthelios Pocket SPF50+
 
 INFORMACIÓN DEL PRODUCTO
 Protección solar. Una semana de protección solar para el rostro en formato de bolsillo. Protección muy alta. De amplio espectro. Sin perfume.
 Una protección solar muy alta y de amplio espectro con protección frente a los rayos UVA.
 Testado bajo control dermatológico.
 Piel sensible y piel con tendencia a intolerancias solares, comúnmente conocidas como alergias solares.
 Radiación solar extrema.
 Prevención de las manchas provocadas por el sol (embarazo, fotosensibilización).
 Xl-Protect para una protección UVA/ UVB muy alta, de amplio espectro y fotoestable.
 Protección óptima SPF 50+ reforzada contra los rayos UVA (más estricta que las recomendaciones europeas sobre productos de protección solar) gracias al sistema filtrante patentado Mexoplex® combinado con Agua Termal de La Roche-Posay, calmante y antioxidante.
 Previene las intolerancias solares comúnmente conocidas como alergias solares. También previene las manchas provocadas por el sol (embarazo, fotosensibilización).
 Ayuda a proteger la piel del envejecimiento cutáneo prematuro y del daño celular a largo plazo.
 
 - Loción suave
 - Muy resistente al agua
 - Sin perfume
 - Textura hidratante aterciopelada
 - Sin marcas blancas
 - No grasa
 - Con FPS 50+
 
 MODO DE USO
 Aplica el protector solar justo antes de la exposición al sol.
 Reaplica con frecuencia de forma generosa para mantener la protección, especialmente después de haber nadado, sudado o secado con una toalla.
 Uso externo.
 
 PRESENTACIONES
 Envases de 30ml"
30089372,La Roche Posay Anthelios Fps50+ Stick Protector Solar Labios 4.7g,,La Roche-Posay,MLA1512821710,"El Protector Solar Stick Anthelios FPS50+ es un Bálsamo ideal para proteger los labios que están sobreexpuestos al sol. Resistente al agua. Testeado bajo control dermatológico y oftalmológico.
 
 Extrema intensidad solar.
 Protección ultra UVB/UVA
 
 – Hidratante
 – Resistente al agua
 – Textura agradable y transparente
 – Testeado bajo control dermatológico
 
 Modo de uso: 
 
 Aplicar el stick de labios antes de exponerse al sol. Reaplicar frecuentemente y en cantidad, para mantener la protección, especialmente luego de nadar, transpirar o secarse. Uso externo.

Contenido:
4.7 g
"
3337875545891,La Roche Posay Anthelios Gel Crema Seco Color 50ml,,La Roche-Posay,MLA1388313617,"ANTHELIOS XL 50+ GEL CREMA TOQUE SECO COLOR X 50ml.
 
 Gel crema con color específico para el rostro con piel mixta a grasa. Piel sensible e intolerante, comúnmente conocida como piel con alergia solar. Intensidad solar extrema. Acabado ultraseco. La piel está protegida de las quemaduras y reacciones solar.
 
 Específica para el rostro con piel mixta a grasa. Muy alta protección UVA/UVB. (PPD 31). Piel sensible e intolerante, comúnmente conocida como piel con alergia solar. Intensidad solar extrema. Prevención de manchas solares (embarazo, fotosensibilización).
 
 Previene las manchas e intolerancias solares, comúnmente llamadas alergias solares. Protege del envejecimiento prematuro de la piel y del daño celular a largo plazo.
 
 Alta protección UVA/UVB, fotoestable.
 
 Óptima protección FPS 50+ reforzada contra los UVA (más estricta que la recomendación Europea) gracias al sistema filtrante Mexoplex® combinado con el Agua Termal de La Roche-Posay, calmante y antioxidante.
 
 La piel está protegida de las quemaduras y reacciones solares. La células de la piel se protegen de los daños a largo plazo.
 
 Acabado ultraseco y con color. Antibrillo.
 
 Descripción: Textura toque seco, ultramatificante y ultraseca. Absorción instantánea. Sin brillo. Sin brillo. Ideal para piel mixta a grasa. Resistente al agua.
 
 Modo de uso: Aplicar el producto antes de la exposición solar. Reaplicar frecuente y generosamente para mantener la protección, especialmente luego de nadar, transpirar o secar la piel. Uso externo.
 
 Presentación: Envase de 50ml."
3337875706667,La Roche Posay Anthelios Mineral One Fps50+ P/sensible 30ml,1,La Roche-Posay,MLA1388301223,"ANTHELIOS MINERAL ONE es la primera protección mineral diaria para pieles sensibles que utiliza solo un solo filtro UV 100% mineral para una protección de amplio espectro (UVA, UVB, IR-A y luz visible). Proporciona una cobertura natural, hidrata tu piel durante 24 horas y la protege de la contaminación. Disponible en 4 tonos.
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 Protección solar diaria 100% mineral que garantiza una cobertura natural por 12 horas y 24 horas de hidratación.
  Acabado natural. No graso, no pegajoso y fácil de aplicar.
 
 TIPO DE PIEL:
 
 Todo tipo de piel
 
 ZONA DE APLICACIÓN:
 
 Rostro
 
 Consejos de APLICACIÓN:
 
 Aplicar como ultimo paso de la rutina facial 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene filtros 100% minerales , ácido hialurónico para hidratar desde la primera aplicación y vitamina e con propiedades antioxidantes
 
 TIPO DE PRODUCTO:
 
 Pomo
 
 PACK SIZE:
 
 30ml"
3337875706674,La Roche Posay Anthelios Mineral One Fps50+ P/sensible 30ml,2,La Roche-Posay,MLA1388301223,"ANTHELIOS MINERAL ONE es la primera protección mineral diaria para pieles sensibles que utiliza solo un solo filtro UV 100% mineral para una protección de amplio espectro (UVA, UVB, IR-A y luz visible). Proporciona una cobertura natural, hidrata tu piel durante 24 horas y la protege de la contaminación. Disponible en 4 tonos.
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 Protección solar diaria 100% mineral que garantiza una cobertura natural por 12 horas y 24 horas de hidratación.
  Acabado natural. No graso, no pegajoso y fácil de aplicar.
 
 TIPO DE PIEL:
 
 Todo tipo de piel
 
 ZONA DE APLICACIÓN:
 
 Rostro
 
 Consejos de APLICACIÓN:
 
 Aplicar como ultimo paso de la rutina facial 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene filtros 100% minerales , ácido hialurónico para hidratar desde la primera aplicación y vitamina e con propiedades antioxidantes
 
 TIPO DE PRODUCTO:
 
 Pomo
 
 PACK SIZE:
 
 30ml"
