EAN,BU,Marca/Línea de producto,Área de aplicación,Formato,Título etailers ,Título Web ,Beneficios ,Claim de marca (español Argentina),Descripción extendida ,Te puede interesar,Como se usa,Organic Keywords (español Argentina),Ingredientes Principales (español Argentina),Nombre del material (español Argentina),Product claim (español Argentina),Descripción corta (español Argentina),Textura,Alto del embalaje,Alto del producto,Ancho del embalaje,Ancho del producto,Material ID
8429420161245,Foto,FOTOPROTECCION,Corporal,Bottle,ISDIN Fotoprotector Hydrooil SPF30 200ML - Protector solar corporal bifásico,Fotoprotector ISDIN Hydro Oil SPF 30 200ml,"Loción oleoacuosa bifásica de doble acción: 
  
  1. Protege: Alta protección UVA UVB SPF30 
  
  2. Broncea: gracias a su Pro-Melanin Technology ofrece una protección natural, potenciando el bronceado hasta un +43%
  
  Además de proteger la piel, aporta una acción hidratante de secado inmediato y de efecto refrescante. 
  
  Ofrece a la piel un aspecto más flexible y elástico y más luminoso.",Fotoprotector bifásico con SPF 30,"Fotoprotector corporal bifásico con alta protección SPF 30 UVB, UVA y con Pro-Melanin Technology, que potencia hasta un +43% más el bronceado de la piel.","Testado dermatológicamente. Apto para todo tipo de pieles. 

Resistente al agua.

No sensibilizante 

Formula Sea Friendly.","Mezclar durante 5 segundos y asegurar que las dos fases del producto se han mezclado correctamente antes de la aplicación.
  
  Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Reaplicar cada 2 horas y tras transpirar, nadar o secarse con toalla. Al reducir la cantidad de aplicación o no agitar el producto lo suficiente, se reduce el factor de protección.
  No vaporizar sobre el rostro. No pulverizar cerca de los ojos ni sobre piel irritada o dañada.","
fotoprotector, bifásico, protector, solar, bronceador, protege, aceite, 30, acelerador del bronceado,  efecto seco","Filtros solares: Químicos: Octocrylene, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, 4-Methylbenzylidene Camphor,  Phenylbenzimidazole Sulfonic Acid. 

Dihydroxy Methylchromonyl Palmitate: ayuda a potenciar el bronceado natural, potenciando la protección natural de la piel.",FP HYDROOIL SPF30 200ML,Fotoprotector bifásico que protege y broncea la piel,Fotoprotector corporal bifásico con Pro-Melanin Technology que potencia en un +43% más el bronceado. Alta protección UVA/UVB SPF30.,Aceite,196.0,182.0,230.0,48.0,690020712
8429420187962,Foto,FOTOPROTECCION,Pediatrics,Tottle,ISDIN Fotoprotector Fusion Fluid MINERAL BABY SPF50 50ML - Protector solar facial para niños,Fotoprotector ISDIN Fusion Fluid Mineral Baby Pediatrics SPF 50,Alta protección UVB/UVA SPF 50. Protección frente a la radiación UV indirecta. Apto para niños +6 meses. Facial y corporal. 100% filtros minerales. Absorción inmediata. Muy resistente al agua. Sin perfume.,Fotoprotección 100% mineral para la piel del niño y bebé (+6 meses),Fotoprotector fluido con filtros físicos especialmente formulado para la piel frágil del niño. A partir de 6 meses. Apto para piel atópica y sensible. Para rostro y cuerpo. Protege de la radiación indirecta del sol.,,"Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Reaplicar cada 2 horas y tras transpirar, nadar o secarse con toalla. Al reducir esta cantidad, se reduce el factor de protección. A partir de 6 meses.Mantenga los bebés y niños fuera de la luz solar directa. Pediatras y dermatólogos recomiendan no exponerles directamente al sol y protegerles adecuadamente (ropa, sombreros, gafas de sol y fotoprotectores de SPF alto).","
protector, solar, bebes, filtro mineral, niños, piel, atópica, SPF muy alto, SPF50","Aqua (Water), Dicaprylyl Carbonate, Diethylhexyl Carbonate, Cyclopentasiloxane, Dibutyl Adipate, Titanium Dioxide [nano], Zinc Oxide [nano], Alcohol Denat., Cyclohexasiloxane, Butylene Glycol, PEG-30 Dipolyhydroxystearate, Nylon-12, Dimethicone, PEG-10 Dimethicone, Sodium Chloride, Silica, Phenoxyethanol, Disteardimonium Hectorite, Allantoin, Glyceryl Stearate, Tocopheryl Acetate, Triethoxycaprylylsilane, Disodium EDTA, Sodium Hyaluronate, Ethylhexylglycerin, PEG-8, Tocopherol, Ascorbyl Palmitate, Ascorbic Acid, Citric Acid.",FP MINERAL BABY PED SPF50 50ML,Fotoprotección 100% mineral para la piel del niño y bebé (a partir de 6 meses),Fotoprotector fluido con filtros físicos especialmente formulado para la piel frágil del bebé,Fusion Fluid,134.0,119.0,144.0,32.0,690020721
8429420200678,Aesthetics,ISDINCEUTICS,Facial,Jar,ISDIN Isdinceutics Hyaluronic Concentrate  30ML - Sérum facial hidratante ultraconcentrado con ácido hialurónico,ISDINCEUTICS Hyaluronic Concentrate,"Sérum con textura aqua-gel que proporciona una piel radiante y luminosa aportando una hidratación intensa gracias a la combinación de ácidos hialurónicos de distinto peso molecular. 
  Su combinación de ingredientes ayuda a rellenar la piel, reducir el tamaño de los poros y prevenir líneas de expresión y arrugas",Sérum ligero ultrahidratante,"Sérum facial con ácido hialurónico puro de bajo y medio peso molecular y textura aqua-gel que proporciona una hidratación superficial y profunda. Ayuda a rellenar la piel y prevenir las primeras arrugas y líneas de expresión, disminuye la apariencia de los poros y aporta luminosidad, para una piel radiante.",Rápida absorción. No pegajoso. Textura ligera y fresca. No comedogénico. Oil free. Testado dermatológicamente. Testado en piel sensible,"Aplicar mañana y noche sobre la piel limpia y seca del rostro, cuello y escote. Masajear con movimientos circulares hasta su total absorción.","
serum facial, rápida absorción, hidrata, piel, textura, ligera, sensible, líneas de expresión, ácido hialuronico, textura gel","Ácido hialurónico puro, BioMarine, Matriquinas, PoreReducer",ISDINCEUTICS HYALURONIC CONCENTRATE 30ml,Sérum ligero ultrahidratante,Hyaluronic Concentrate es un sérum facial con ácido hialurónico puro de bajo y medio peso molecular y textura aqua-gel que proporciona una hidratación superficial y profunda.,Serum,157.0,141.0,164.0,39.0,690020800
8429420175341,Aesthetics,ISDINCEUTICS,Facial,Jar,ISDIN Isdinceutics Glicoisdin 8 Soft 50ML - Crema Peeling facial exfoliante con ácido glicolico,ISDINCEUTICS GLICOISDIN CREMA 8 SOFT,"Crema facial efecto peeling que exfolia la superﬁcie de la piel, ayudando a suavizar su textura y a fomentar el proceso de renovación cutánea. Su eficaz fórmula combina la alta capacidad exfoliante y renovadora del ácido glicólico con la potencia hidratante del aceite de borraja.",Crema efecto peeling,"Crema facial formulada con un 8% de ácido glicólico parcialmente neutralizado (equivalente a un 3,2% de glicólico libre) que exfolia la superﬁcie de la piel, ayudando a suavizar su textura y a fomentar el proceso de renovación cutánea. Su contenido en aceite de borraja proporciona una mejor hidratación y elasticidad a la piel. Reduce arrugas, finas líneas de expresión y manchas. Mejora la elasticidad y luminosidad. Ayuda a estimular la formación de colágeno. Unifica el tono. Fomenta el proceso de renovación cutánea. Hidrata y retexturiza.",,Aplicar sobre la piel limpia realizando un suave masaje hasta su total absorción. Empezar siempre por concentraciones bajas de ácido glicólico e incrementar según tolerancia. Aplicar preferentemente de noche. Su uso diario requiere la utilización simultánea de un fotoprotector facial.,"
crema, facial, efecto, peeling, ácido glicolico, 8%, exfoliante","Aqua (Water), Glycolic Acid, PEG-40 Stearate, Glyceryl Stearate, Cetyl Alcohol, Stearyl Alcohol, Butylene Glycol, Isostearyl Isostearate, Cetyl Palmitate, Cyclopentasiloxane, Dimethicone, Glycerin, Ammonium Hydroxide, Phenoxyethanol, Cyclohexasiloxane, Borago Officinalis Seed Oil, Octyldodecanol, Cellulose Gum, Xanthan Gum, Disodium EDTA, Ethylhexylglycerin, Glyceryl Polyacrylate, Tocopheryl Acetate, Isocetyl Alcohol, BHT, Ceramide Np.",GLICOISDIN CREMA 8% 50ml,Crema efecto peeling,"Crema facial formulada con un 8% de ácido glicólico parcialmente neutralizado (equivalente a un 3,2% de glicólico libre) que exfolia la superﬁcie de la piel, ayudando a suavizar su textura y a fomentar el proceso de renovación cutánea. ",Crema,173.0,75.0,248.0,75.0,690020925
8429420175303,Aesthetics,ISDINCEUTICS,Facial,Tube,ISDIN Isdinceutics Glicoisdin gel 10 Soft 50G - Gel Peeling facial exfoliante con ácido glicólico,ISDINCEUTICS GLICOISDIN GEL 10 SOFT,"Gel facial efecto peeling que exfolia la superﬁcie de la piel, ayudando a suavizar su textura y a fomentar el proceso de renovación cutánea. Su eficaz fórmula combina la alta capacidad exfoliante y renovadora del ácido glicólico con la potencia hidratante del Aloe Vera.",Gel efecto peeling,"Gel facial formulado con un 10% de ácido glicólico parcialmente neutralizado (equivalente a un 4% de glicólico libre) que exfolia la superﬁcie de la piel, ayudando a suavizar su textura y a fomentar el proceso de renovación cutánea. Su contenido en Aloe Vera proporciona una acción hidratante y ayuda a disminuir la irritación. Reduce arrugas, finas líneas de expresión y manchas. Mejora la elasticidad y luminosidad. Ayuda a estimular la formación de colágeno. Unifica el tono. Fomenta el proceso de renovación cutánea. Hidrata y retexturiza.",,Aplicar sobre la piel limpia realizando un suave masaje hasta su total absorción. Empezar siempre por concentraciones bajas de ácido glicólico e incrementar según tolerancia. Aplicar preferentemente de noche. Su uso diario requiere la utilización simultánea de un fotoprotector facial.,"
gel, facial, efecto, peeling, ácido glicolico, 10%, exfoliante","Ácido Glicólico
Aceite de Borraja
Ceramidas",GLICOISDIN GEL 10% 50ml,Gel efecto peeling,Gel facial exfoliante con ácido glicólico que renueva e ilumina la piel,Gel,157.0,140.0,156.0,34.5,690020929
8429420175310,Aesthetics,ISDINCEUTICS,Facial,Tube,ISDIN Isdinceutics Glicoisdin gel 15 Moderate  50G - Gel Peeling facial exfoliante con ácido glicolico,ISDINCEUTICS GLICOISDIN GEL 15 MODERATE,"Gel facial efecto peeling que exfolia la superﬁcie de la piel, ayudando a suavizar su textura y a fomentar el proceso de renovación cutánea. Su eficaz fórmula combina la alta capacidad exfoliante y renovadora del ácido glicólico con la potencia hidratante del Aloe Vera.",Gel efecto peeling,"Gel facial formulado con un 15% de ácido glicólico parcialmente neutralizado (equivalente a un 6,1% de glicólico libre) que exfolia la superﬁcie de la piel, ayudando a suavizar su textura y a fomentar el proceso de renovación cutánea.Su contenido en Aloe Vera proporciona una acción hidratante y ayuda a disminuir la irritación. Reduce arrugas, finas líneas de expresión y manchas. Mejora la elasticidad y luminosidad. Ayuda a estimular la formación de colágeno. Unifica el tono. Fomenta el proceso de renovación cutánea. Hidrata y retexturiza.",,Aplicar sobre la piel limpia realizando un suave masaje hasta su total absorción. Empezar siempre por concentraciones bajas de ácido glicólico e incrementar según tolerancia. Aplicar preferentemente de noche. Su uso diario requiere la utilización simultánea de un fotoprotector facial.,"
gel, facial, efecto, peeling, ácido glicolico, 15%, exfoliante","Ácido Glicólico
Aceite de Borraja
Ceramidas",GLICOISDIN GEL 15% 50ml,Gel efecto peeling,Gel facial exfoliante con ácido glicólico que renueva e ilumina la piel,Gel,157.0,140.0,156.0,34.5,690020930
8429420190986,Foto,FOTOULTRA,Facial,Pump,ISDIN FotoUltra Age Repair SPF50 50ML - Protector solar facial con triple acción antifotoenvejecimiento,FotoUltra ISDIN Age Repair SPF 50,"Fotoprotector facial de fase acuosa y textura ultraligera y con triple acción antifotoenvejecimiento. Ofrece una alta protección frente a la radiación UV con SPF50 y frente a la polución, repara el daño solar acumulado a nivel celular y revierte los signos visibles de la edad. 
  Tolerancia óptima: apto para todo tipo de piel 
  SEA FRIENDLY: Fómrula con la mayoría de ingredientes biodegradables y/o inorgánico",Protector solar antienvejecimiento,"Age Repair es un protector solar de fase acuosa, ultraligero y de uso diario que aporta hidratación intensa, absorción inmediata y ofrece una triple acción antifotoenvejecimiento. Protege la piel del sol y la polución, repara el daño solar acumulado a nivel celular y revierte los signos visibles del fotoenvejecimiento.",0,"Aplica generosamente Age Repair sobre la piel limpia y seca media hora antes de la exposición solar y como último paso de tu rutina, antes del maquillaje. Reaplica cada 2 horas y tras transpirar, nadar, o secarte con la toalla.","
crema, antiedad, protector, solar, antienvejecimiento, fotoprotector, bloqueador solar, SPF50","Aqua (Water), Octocrylene, Propanediol, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Polymethyl Methacrylate, Dimethicone, Phenylbenzimidazole Sulfonic Acid, Polysilicone-15, Propylene Glycol Dicaprylate/Dicaprate, Tromethamine, Glycerin, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Butylene Glycol, 1,2-Hexanediol, Polysorbate 60, PEG-10 Dimethicone, Sodium Hyaluronate, Tocopheryl Acetate, Xanthan Gum, Caprylyl Glycol, Parfum (Fragrance), Disodium EDTA, PEG-8, Carbomer, Polysorbate 20, Sodium Lactate, Tocopherol, Phenoxyethanol, Tropolone, Lecithin, Plankton Extract, Ascorbyl Palmitate, Sodium Benzoate, Ascorbic Acid, Citric Acid, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Pentapeptide-34 Triﬂuoroacetate",FU AGE REPAIR SPF50 50ml,Protector solar antienvejecimiento,"Fotoprotector facial de fase acuosa que aporta hidratación intensa, absorción inmediata y ofrece una triple acción antifotoenvejecimiento: protege, repara y revierte. ",Fusion water,155.0,138.0,154.0,38.0,690020932
8429420175327,Aesthetics,ISDINCEUTICS,Facial,Tube,ISDIN Isdinceutics Glicoisdin 25 Intense  50G - Gel Peeling facial exfoliante con ácido glicolico,ISDINCEUTICS GLICOISDIN GEL 25 INTENSE,"Gel facial efecto peeling que exfolia la superﬁcie de la piel, ayudando a suavizar su textura y a fomentar el proceso de renovación cutánea. Su eficaz fórmula combina la alta capacidad exfoliante y renovadora del ácido glicólico con la potencia hidratante del Aloe Vera.",Gel efecto peeling,"Gel facial formulado con un 25% de ácido glicólico parcialmente neutralizado (equivalente a un 9,5% de glicólico libre) que exfolia la superﬁcie de la piel, ayudando a suavizar su textura y a fomentar el proceso de renovación cutánea.
  
  Su contenido en Aloe vera proporciona una acción hidratante y ayuda a disminuir la irritación.",,Aplicar sobre la piel limpia realizando un suave masaje hasta su total absorción. Empezar siempre por concentraciones bajas de ácido glicólico e incrementar según tolerancia. Aplicar preferentemente de noche. Su uso diario requiere la utilización simultánea de un fotoprotector facial.,"
gel, facial, efecto, peeling, ácido glicolico, 25%, exfoliante","Aqua (Water), Glycolic Acid, Alcohol Denat., Ammonium Hydroxide, Butylene Glycol, Aloe Barbadensis Leaf Juice, Hydroxyethylcellulose, Disodium EDTA, Potassium Sorbate, Sodium Benzoate.",GLICOISDIN GEL 25% 50ml,Gel efecto peeling,Gel facial con efecto peeling,Gel,157.0,140.0,156.0,34.5,690020935
8429420195950,Foto,FOTOPROTECCION,Facial,Tottle,ISDIN Fotoprotector Fusion Water SPF50 50ML - Protector solar facial ultraligero,Fotoprotector ISDIN Fusion Water SPF 50,"Fotoprotector facial de fase acuosa y textura ultraligera que combina una alta protección UV con una óptima hidratación y absorción. Alta protección SPF 50 evaluada clínicamente en laboratorio y en condiciones reales de alta radiación solar.
  Hidrata en profundidad gracias a su fórmula con ácido hialurónico.
  Su textura ultraligera de acabado sedoso se absorbe al instante sin dejar residuo graso.
  SEA FRIENDLY. Fórmula con la mayoría de ingredientes biodegradables y/o inorgánicos.",,"Fusion Water es un protector solar de fase acuosa, ultraligero y de uso diario que además de garantizar una alta protección frente a la radiación UVB y UVA aporta hidratación intensa y absorción inmediata. Especialmente diseñado para el disfrute del sol durante las actividades al aire libre.",Rápida absorción. No deja residuo. No comedogénico y oil free. Hipoalergénico: formulado para minimizar el riesgo de alergia.,"Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar. Reaplicar cada 2 horas así como tras transpirar, nadar, o secarse con la toalla. Al reducir esta cantidad, se reduce el factor de protección. Mantener a los bebés y niños fuera de la luz solar directa. Mantener el producto fuera del alcance de los niños. No refrigerar ni congelar.","
protector facial, ligero, no irritación, ojos, absorción rápida, uso diario, textura, ácido hialurónico, piel atópica, piel sensible, SPF50, FPS50, fotoprotector",Ácido hialurónico,FP FUSION WATER SPF50 50ML,Protector solar para actividades al aire libre,,Fusion water,155.0,139.0,144.0,34.0,690020971
8429420196377,Foto,FOTOPROTECCION,Pediatrics,Tottle,ISDIN Fotoprotector Fusion Water Pediatrics SPF50 50ML - Protector solar facial niños,Fotoprotector ISDIN Fusion Water Pediatrics SPF 50,"Protección solar ultraligera con alta protección UVB y UVA SPF50 especialmente formulado para la piel del niño y del bebé. Apto a partir de 6 meses. 
  ALTA PROTECCIÓN UV. Protección SPF50 UVB y UVA evaluada clínicamente en laboratorio y en condiciones reales de alta radiación solar.
  NO IRRITA LOS OJOS. Evaluado bajo control oftalmológico.
  TOLERANCIA ÓPTIMA. Textura ultraligera de absorción inmediata e hidratación intensa que no deja residuo. Apto para todo tipo de pieles incluida piel atópica. Fórmula oil-free.
  WET SKIN. Puede aplicarse sobre piel húmeda. 
  SEA FRIENDLY. Fórmula con la mayoría de ingredientes biodegradables y/o inorgánicos.",Protector solar ultraligero de uso diario para niños.,Protección solar ultraligera con alta protección UVB y UVA SPF 50 especialmente formulado para la piel del niño y del bebé. Apto a partir de 6 meses.,,"Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar. Reaplicar cada 2 horas así como tras transpirar, nadar o secarse con la toalla. Mantener a los bebés y niños fuera de la luz solar directa. Pediatras y dermatólogos recomiendan no exponerlos directamente al sol y protegerlos adecuadamente (ropa, sombrero, gafas de sol y alta protección UV). En bebés, utilizar el fotoprotector en las áreas no cubiertas (cara y dorso en manos) durante la exposición solar indirecta. A partir de 6 meses. Mantener el producto fuera del alcance de los niños. Testado pediátrica y dermatológicamente. Hipoalergénico: formulado para minimizar riesgos de alergia.","
Protector solar, protector facial, no irrita ojos, fotoprotector, niños, pediatrico, bloqueador solar, sol, SPF50, FPS50
","Aqua (Water), Octocrylene, Ethylhexyl Salicylate, Propanediol, Butyl Methoxydibenzoylmethane, Polymethyl Methacrylate, Dimethicone, Phenylbenzimidazole Sulfonic Acid, Polysilicone-15, Propylene Glycol Dicaprylate/Dicaprate, Tromethamine, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, 1,2-Hexanediol, Polysorbate 60, PEG-10 Dimethicone, Sodium Hyaluronate, Tocopheryl Acetate, Xanthan Gum, Caprylyl Glycol, Disodium EDTA, PEG-8, Tocopherol, Tropolone, Ascorbyl Palmitate, Ascorbic Acid, Citric Acid.",FP FUSION WATER PEDIATRICS SPF50 50ML,Protector solar ultraligero de uso diario para niños.,Fotoprotección ultraligera de uso diario para niños que no irrita los ojos,Fusion water,155.0,138.0,144.0,33.0,690021047
8429420210547,Foto,FOTOPROTECCION,,Tottle,ISDIN Fotoprotector Fusion Fluid MINERAL SPF50 50ML - Protector solar facial para pieles muy sensibles,Fotoprotector ISDIN Fusion Fluid Mineral SPF 50,Fotoprotector fluido con 100% filtros físicos. Especialmente formulado para pieles sensibles o intolerantes a los filtros solares químicos. Indicado para rostro y zonas específicas de adultos con piel frágil. Su textura Fusion Fluid se funde con la piel logrando una protección invisible y una hidratación intensa. Muy resistente al agua.,Protector solar facial fluido con 100% filtros físicos.,"Alta fotoprotección para la piel sensible, atópica o intolerante a los filtros químicos. Hidratación intensa.",,"Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Reaplicar cada 2 horas y tras transpirar, nadar o secarse con toalla. Al reducir esta cantidad, se reduce el factor de protección.","
protector, solar, facial, fluido, fisico, filtro, mineral, sin químicos, piel, intolerante
","C15-19 Alkane, Caprylic/Capric Triglyceride, Zinc Oxide [nano], Titanium Dioxide [nano], Butylene Glycol Dicaprylate/Dicaprate, Coco-Caprylate/Caprate, Silica, Butyloctyl Salicylate, VP/Eicosene Copolymer, Disteardimonium Hectorite, 1,2-Hexanediol, Caprylyl Glycol, Panthenol, Tocopheryl Acetate, Propylene Carbonate, Dimethicone, Triethoxycaprylylsilane, Poly C10-30 Alkyl Acrylate, Tocopherol.",FP FUSION FLUID MINERAL SPF50 50ML,Protector solar facial fluido con 100% filtros físicos.,,Fusion Fluid,134.0,119.0,144.0,34.0,690021054
8429420172401,Aesthetics,ISDINCEUTICS,Facial,Jar,ISDIN Isdinceutics A.G.E. Reverse Night - Crema antiedad de noche con triple acción,ISDINCEUTICS A.G.E. Reverse Night,"Crema facial de noche con triple acción antiedad: reparadora, remodelante y antiglicación.",,"A.G.E. Reverse Night es una crema reparadora de noche para el rostro, cuello y escote. Su fórmula antioxidante rica en melatonina y carnosina ofrece una triple acción antiedad. Ayuda a reparar el daño producido durante el día, hidrata en profundidad y ayuda a corregir los signos visibles del envejecimiento de la piel, para una piel más suave, nutrida y luminosa.",No comedogénico. Oil free. Testado dermatológicamente. No sensibilizante.,"Aplica A.G.E. Reverse Night directamente sobre la piel limpia y seca del rostro, cuello y escote. Masajea la crema con movimientos circulares de dentro hacia fuera y de forma ascendente, hasta su total absorción.","
crema, noche, hidratante, antiarrugas, facial, remodelante, reparadora, crema facial",,ISDINCEUTICS A.G.E. REVERSE NIGHT 50g,Crema reparadora de noche,,Crema,173.0,77.0,248.0,77.0,690021104
8470003233941,Foto,POST SOLAR,Corporal,Can,ISDIN After Sun spray 200ML - Efecto calmante y refrescante,Post solar ISDIN After Sun Spray,"Post-solar que ofrece un efecto calmante y refrescante tras la exposición solar gracias a su contenido en Mentol y Camomila.Hidrata la piel irritada por la exposición solar y ayuda a repararla intensamente gracias al efecto de su contenido en Aloe, Pantenol, Vitamina E, Centella Asiática & Bisabolol.Los nuevos Post-Solar ISDIN evitan la descamación de la piel, prolongando el bronceado.",,Calma refresca y prolonga el bronceado.,,"Agitar y pulverizar sobre la piel después de la exposición solar, efectuando un suave masaje con la yema de los dedos.Difusión continua, homogénea y en cualquier posición.","
after, sun, spray, farmacia, niños, adultos, post solar, sol, alivio, aloe, vitamina E, efecto calmante",,PS AFTERSUN SPRAY 200ML,Calma refresca y prolonga el bronceado.,,Loción,226.0,212.0,163.0,50.0,690021127528
8429420154186,Foto,FOTOPROTECCION,Facial,Tottle,ISDIN Fotoprotector Fusion Water Color MEDIUM SPF50 50ML - Protector solar facial con color,Fotoprotector ISDIN Fusion Water Color Medium SPF50,"Fusion Water Color Medium es un protector solar facial con color. Gracias a su fórmula ultraligera, protege tu piel a diario contra los rayos UVB y UVA (SPF 50). Aporta una cobertura natural que disimula imperfecciones, unifica el tono y proporciona un efecto buena cara. ¿Lo mejor? No irrita los ojos. Cobertura natural que disimula imperfecciones y unifica el tono de tu piel, ahora disponible en 3 tonos distintos: Light, Medium y Bronze. Alta protección SPF 50 evaluada clínicamente en laboratorio y en condiciones reales de alta radiación solar. Su textura ultraligera de acabado sedoso se absorbe al instante sin dejar residuo graso.",,"Fusion Water COLOR es un protector solar de fase acuosa, ultraligero y de uso diario que además de garantizar una alta protección frente a la radiación UVB y UVA aporta una cobertura natural que unifica el tono y proporciona un efecto buena cara. Especialmente indicado para los Fototipos de piel III y IV",Acabado natural. Sin brillos. Rápida absorción. No comedogénico y oil free. Hipoalergénico: formulado para minimizar el riesgo de alergia.,"Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar. Reaplicar cada 2 horas así como tras transpirar, nadar, o secarse con la toalla. Al reducir esta cantidad, se reduce el factor de protección. Mantener a los bebés y niños fuera de la luz solar directa. Mantener el producto fuera del alcance de los niños. No refrigerar ni congelar.","
protector, solar, facial, color, medium, no comedogénico, resistente, agua, rostro, cara, mineral, oil free, rapida absorción
",Ácido hialurónico,FP FUSION WATER COLOR SPF50 50ML,Protector solar ultraligero con color,,Fusion water,155.0,136.0,144.0,33.0,690021141
8470001812353,Aesthetics,ISDINCEUTICS,Facial,Jar,ISDIN Isdinceutics A.G.E. Reverse Day  50G - Crema antiedad de día con triple acción,ISDINCEUTICS A.G.E. Reverse Day,"Crema facial hidrantante de día con triple acción antiedad: remodelante, antiglicación y antipolución.",,"Crema de día para el rostro, cuello y escote con propiedades hidratantes y reafirmantes. Su fórmula rica en carnosina, ácido hialurónico reticulado y péptidos ofrece una triple acción antiedad. Ayuda a proteger la piel de los efectos de la polución, ayuda a redefinir y remodelar el óvalo facial y disminuye visiblemente las arrugas y líneas de expresión, para una piel más firme y visiblemente rejuvenecida.",No comedogénico. Oil free. Testado dermatológicamente. No sensibilizante.,"Aplica A.G.E. Reverse Day directamente sobre la piel limpia y seca del rostro, cuello y escote. Masajea la crema con movimientos circulares de dentro hacia fuera y de forma ascendente, hasta su total absorción.","
crema, dia, hidratante, antiarrugas, anteidad, remodelante, antiglicación, antipolución",,ISDINCEUTICS A.G.E. REVERSE DAY 50ml,Crema remodelante de día,,Crema,173.0,77.0,248.0,77.0,690021144
8429420192263,Foto,FOTOPROTECCION,Corporal,Bottle,ISDIN Fotoprotector Hydrolotion SPF50 200ML - Protector solar corporal,ISDIN Fotoprotector HydroLotion SPF 50,Fotoprotector corporal bifásico. Muy hidratante. Piel radiante. Protege y Detoxiﬁca. Su avanzada formulación bifásica ofrece una doble acción: con una alta protección UVB/UVA y una acción detoxiﬁcante en la piel expuesta al sol gracias a la acción antioxidante de CHLORELLA MARIS.,,Fotoprotector corporal bifásico hidratante de secado inmediato. Con Chlorella Maris que evita la oxidación de la piel. Alta protección UVB/UVA SPF50.,0,"Mezclar durante 5 segundos y asegurar que las dos fases del producto se han mezclado correctamente antes de la aplicación.Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Reaplicar cada 2 horas y tras transpirar, nadar o secarse con toalla. Al reducir la cantidad de aplicación o no agitar el producto lo suficiente, se reduce el factor de protección. No vaporizar sobre el rostro.","fotoprotector,bifásico,antioxidante,protector,solar, bloqueador, hidratante, seco, detox
",0,FP HYDROLOTION SPF50 200ML,Fotoprotector bifásico que protege y detoxifica la piel,,Loción,196.0,182.0,230.0,48.0,690021145
8470001769213,Aesthetics,ISDINCEUTICS,Facial,Ampoules,Isdinceutics Flavo-C Ultraglican 30UX2ML 60ML - Sérum facial Hidratante-Antioxidante de día Con Vitamina C,ISDINCEUTICS Flavo-C Ultraglican,"Solución facial en ampollas que prepara tu piel para estar radiante, hidratada y protegida durante todo el día.",,"Sérum antioxidante formulado con vitamina C, ultraglicanos y ácido hialurónico que ayuda a proteger la piel contra el estrés oxidativo, hidrata en profundidad, ayuda a suavizar las líneas de expresión y aporta luminosidad y un aspecto radiante.",Rápida absorción. No deja residuo graso. No comedogénico. Oil free. Testado dermatológicamente.,"Aplicar 1/2 ampolla por la mañana sobre la piel limpia y seca en todo el rostro, evitando la zona del contorno de ojos 
  Utilizar durante las 48h siguientes a su apertura.","
serum, antioxidante, dia, vitamina C, facial, ampollas","Vitamina C (ácido ascórbico), Ultraglicanos,  Ácido hialurónico",ISDINCEUTICS FLAVO-C ULTRAGLICAN 30u 2ml,Sérum antioxidante de día,,Serum,247.0,113.0,211.0,49.0,690021159
8470001525369,Foto,FOTOPROTECCION,Corporal,Tottle,ISDIN Fotoprotector Fusion Fluid SPF50 50ML - Protector solar facial,Fotoprotector ISDIN Fusion Fluid SPF 50+,"Proporciona cobertura y acabado sin brillos que no reseca la piel. Contiene activos antienvejecimiento, como el ácido hialurónico y la vitamina E. Textura fluida y matificante, que se funde en la piel.",,Fotoprotección facial de textura fluida para las zonas más delicadas y sensibles al sol.,0,"Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección. Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.","
protector, solar, facial, ácido hialurónico, piel, sensible, cara, piel atópica, SPF50
",0,FP FUSION FLUID SPF50+ 50ML,Protector solar facial fluido que se funde en la piel,,Fusion Fluid,134.0,120.0,144.0,33.0,690021344
